bayesData,,,,,,,,,,,,,,,,,,,,,,,,
data_id,ego_speed,ego_angle,ego_lane,rel_f0,rel_b0,rel_f1,is_safe_f0,is_safe_f1,is_safe_b0,f0_speed,f0_acc,f0_lane,f0_intension,b0_speed,b0_acc,b0_lane,b0_intension,f1_speed,f1_acc,f1_lane,f1_intension,weather,decision_speed,decision_angle
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Clear,dec,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,Clear,dec,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Clear,dec,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,Clear,dec,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,Clear,dec,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,Clear,dec,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,keep,left,right,Clear,dec,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,Clear,dec,right
154,stop,straight,right,mid,close,mid,safe,safe,unsafe,stop,keep,right,straight,stop,keep,left,straight,stop,keep,left,right,Clear,keep,right
154,stop,straight,right,mid,close,mid,safe,safe,unsafe,stop,acc,right,straight,stop,keep,left,straight,stop,keep,left,right,Clear,keep,right
154,stop,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,stop,acc,left,straight,stop,acc,left,right,Clear,keep,right
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,acc,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,low,acc,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,acc,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,acc,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,safe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,low,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,dec,right,straight,low,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,dec,right,straight,low,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,low,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,low,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,low,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,keep,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,stop,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,stop,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,stop,dec,left,straight,mid,keep,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,stop,dec,left,straight,mid,dec,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,stop,dec,left,straight,mid,dec,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,dec,left,straight,mid,dec,left,right,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,stop,dec,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,stop,dec,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,stop,dec,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,stop,keep,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,stop,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,acc,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,left,Clear,keep,straight
154,mid,left,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,straight,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,left,Clear,keep,straight
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,keep,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,dec,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,right,Clear,keep,left
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,keep,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,dec,left,right,mid,dec,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,right,Clear,keep,right
154,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,keep,left,right,Clear,keep,right
155,stop,straight,right,mid,mid,mid,unsafe,safe,unsafe,stop,acc,right,right,stop,acc,left,right,stop,acc,left,right,Rain,acc,right
155,low,straight,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,low,acc,left,right,Rain,acc,right
155,low,straight,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,low,acc,left,right,Rain,acc,right
155,low,straight,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,low,acc,left,right,Rain,acc,right
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,low,acc,left,right,Rain,acc,right
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,low,acc,left,right,Rain,acc,right
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,low,acc,left,right,Rain,acc,right
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,low,acc,left,right,low,acc,left,right,Rain,acc,right
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,straight,low,acc,left,straight,low,acc,left,right,Rain,acc,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,acc,left,right,Rain,acc,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,acc,left,right,Rain,acc,straight
155,mid,left,left,close,mid,high,unsafe,safe,safe,low,dec,right,straight,low,dec,left,straight,mid,dec,left,left,Rain,acc,right
155,mid,left,left,close,mid,high,unsafe,safe,safe,low,dec,right,straight,low,dec,left,straight,mid,dec,left,left,Rain,acc,right
155,low,straight,right,mid,mid,mid,unsafe,safe,unsafe,stop,keep,right,right,stop,dec,left,right,stop,keep,left,right,Rain,dec,right
155,mid,left,left,close,mid,high,unsafe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Rain,dec,straight
155,mid,left,left,close,mid,high,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,keep,left,right,Rain,dec,straight
155,mid,left,left,close,mid,high,unsafe,safe,safe,low,dec,right,straight,low,keep,left,straight,mid,dec,left,right,Rain,dec,straight
155,mid,left,left,close,mid,high,unsafe,safe,safe,low,dec,right,straight,low,dec,left,straight,mid,dec,left,left,Rain,dec,right
155,mid,left,left,close,mid,high,unsafe,safe,safe,low,keep,right,straight,low,dec,left,straight,mid,dec,left,left,Rain,dec,right
155,mid,left,left,mid,mid,high,unsafe,safe,safe,stop,dec,right,straight,mid,keep,left,straight,mid,dec,left,left,Rain,dec,right
155,mid,left,left,mid,mid,high,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,dec,right
155,mid,left,left,mid,mid,mid,safe,safe,safe,stop,keep,right,right,mid,dec,left,right,mid,keep,left,right,Rain,dec,right
155,mid,left,left,mid,mid,mid,safe,safe,safe,stop,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,dec,right
155,mid,left,left,far,mid,mid,safe,safe,safe,stop,dec,right,right,mid,dec,left,right,mid,dec,left,right,Rain,dec,right
155,stop,straight,right,mid,mid,mid,unsafe,safe,unsafe,stop,keep,right,right,stop,keep,left,right,stop,keep,left,right,Rain,keep,right
155,stop,straight,right,mid,mid,mid,unsafe,safe,unsafe,stop,keep,right,right,stop,keep,left,right,stop,keep,left,right,Rain,keep,right
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,keep,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,dec,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,dec,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,dec,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,dec,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
155,low,left,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,straight,low,keep,left,straight,low,acc,left,right,Rain,keep,straight
